,year,state,average_debt,inflation,overall_rpp,goods_rpp,housing_rpp,utilities_rpp,other_rpp,unemployment_rate,homeless_rate,drug_rate,poverty_rate
0,2017,Alaska,1.66,1.805090325,1.04864,1.0774299999999999,1.09381,1.2311400000000001,1.0179,6.50833333333333,0.002489935666540258,0.7904837222986222,0.0009703326527059326
1,2017,Alabama,1.45,1.199652405,0.90098,0.95451,0.6112,0.9370999999999999,0.99104,4.50833333333333,0.000777574529175855,0.8373764270481134,0.0009842170615800897
2,2017,Arkansas,1.28,4.019182125,0.88607,0.945,0.5764,0.8314900000000001,0.98283,3.74166666666667,0.0008212779911147508,0.8285090325598273,0.0009724171106794436
3,2017,California,1.78,1.749092425,1.10925,1.04455,1.6252099999999998,1.30675,1.03145,4.83333333333333,0.003343655470179625,0.840084641267931,0.0009977684305305956
4,2017,Colorado,1.78,2.19968155,1.0295699999999999,0.99613,1.28891,0.86072,0.98725,2.60833333333333,0.0019475129245253293,0.8413896697434641,0.000983903467445292
5,2017,Connecticut,1.45,2.3597645,1.0718,1.04396,1.21266,1.4459899999999999,1.04358,4.41666666666667,0.0009476064267182499,0.8573016039944912,0.0009937560903571256
6,2017,Florida,1.66,2.2567436,1.00871,0.9836100000000001,1.10486,0.87468,1.00122,4.3,0.00153453131652347,0.8604314926632575,0.000996801796474239
7,2017,Georgia,1.45,2.036950325,0.95292,0.97128,0.81732,0.99438,0.98634,4.75833333333333,0.0009766698399956764,0.8287434298697969,0.0009820456519712766
8,2017,Illinois,1.175,0.82275484675,1.0028,1.00041,0.99946,0.9142100000000001,1.0094400000000001,4.95,0.0008449210020772474,0.837779236492825,0.0009859237475618927
9,2017,Indiana,1.28,2.655847525,0.90884,0.9589799999999999,0.72821,0.88232,0.9401999999999999,3.49166666666667,0.000816263058257586,0.8333714095983409,0.0009804763325742096
10,2017,Kansas,1.175,0.7603087275,0.91563,0.9583499999999999,0.7316800000000001,0.9688500000000001,0.94801,3.61666666666667,0.0007856698221713482,0.8172058599219758,0.0009852649978082319
11,2017,Louisiana,1.36,1.47128556,0.92392,0.95792,0.70993,0.7781199999999999,0.9927800000000001,5.10833333333333,0.0007071525971115224,0.8192719088391507,0.000970328904054691
12,2017,Massachusetts,1.28,2.70499215,1.0725799999999999,1.03926,1.30601,1.4884700000000002,1.02986,3.79166666666667,0.0025591675457051445,0.8631833917092587,0.0009884083478544662
13,2017,Maryland,1.95,1.765439525,1.0674299999999999,1.01974,1.27739,1.08742,1.03771,4.0,0.0012021858648688013,0.8393785460501716,0.0009915088884118704
14,2017,Michigan,1.175,0.73917593,0.92704,0.97345,0.80999,1.01172,0.93305,4.575,0.0009072090796684131,0.8486832187469429,0.0009918057500076178
15,2017,Minnesota,1.28,1.119059765,0.96765,1.00157,0.95366,0.90617,0.9555400000000001,3.48333333333333,0.0013768379161195436,0.8391142989142408,0.0010089270019138909
16,2017,Missouri,1.28,2.27836155,0.91718,0.96014,0.70611,0.89974,0.96273,3.74166666666667,0.0009878289395099176,0.8343719963831422,0.0009798111131001138
17,2017,Mississippi,1.36,0.3368525525,0.8780800000000001,0.9377500000000001,0.59061,0.8717400000000001,0.96917,5.23333333333333,0.0004921967422728121,0.8198011551911041,0.0009857309756931046
18,2017,North Carolina,1.55,2.937679125,0.9305599999999999,0.9565,0.7548900000000001,0.85359,0.98942,4.525,0.0008721497723087678,0.838393041175162,0.0010023591446976466
19,2017,New Jersey,1.55,0.73525561313,1.09323,1.01818,1.4054499999999999,1.1057899999999998,1.06479,4.53333333333333,0.0009603801557287475,0.8522186908024811,0.0010142721536896273
20,2017,New York,0.7550000000000001,1.65626565,1.09945,1.0834000000000001,1.3096100000000002,1.28576,1.0547499999999999,4.63333333333333,0.00456791312416463,0.8538482663615505,0.001007459024513254
21,2017,Ohio,1.175,1.2906272925,0.91938,0.95309,0.74959,0.89005,0.9543699999999999,4.96666666666667,0.0008653569702510933,0.8402105281926358,0.0009849382454863854
22,2017,Oklahoma,1.28,1.9683689475,0.90916,0.9547100000000001,0.6605,0.83628,0.98661,4.03333333333333,0.0010674694592894757,0.8177273654019903,0.0009703574484658081
23,2017,Oregon,1.66,3.322564075,1.01486,1.00258,1.10216,0.94523,0.9998999999999999,4.05833333333333,0.003364362401122274,0.8558894064418872,0.0010131907696922379
24,2017,Pennsylvania,1.28,1.3359517,0.99123,1.00011,0.87854,1.08436,1.01516,4.975,0.0011049905980447029,0.8496737589118102,0.0009824396532339733
25,2017,South Carolina,1.66,2.046322675,0.92868,0.9558,0.7401099999999999,0.9453199999999999,0.99063,4.2,0.0007789776296562114,0.840873529122743,0.000985657342938337
26,2017,Tennessee,1.36,1.780488325,0.93074,0.95562,0.75141,0.8211499999999999,0.99012,3.75,0.0012374254402399017,0.840635866007183,0.0009976547146668794
27,2017,Texas,1.175,1.716565675,0.97372,0.9704200000000001,0.95244,0.8802800000000001,0.98836,4.34166666666667,0.0008323488043416173,0.8168020712152377,0.0009928944247475807
28,2017,Utah,1.66,-2.7827847225,0.98708,0.99187,0.95623,0.8512000000000001,1.0022,3.16666666666667,0.000918950617681744,0.8005931935789453,0.0010085257480167808
29,2017,Virginia,1.95,2.150088725,1.01267,0.98661,1.10864,0.91547,1.00624,3.66666666666667,0.0007162073098476676,0.8317723823047803,0.0009729653284596136
30,2017,Washington,1.66,2.77161675,1.0745099999999999,1.0581399999999999,1.25501,0.92706,1.04296,4.64166666666667,0.002842237381479765,0.841300649398468,0.0009996027168192143
31,2017,Wisconsin,1.175,2.1164517,0.9354,0.9741,0.8194400000000001,0.9699899999999999,0.94743,3.25833333333333,0.0008677494287647111,0.8456945767127954,0.0010027365091892196
32,2016,Alaska,1.66,0.485155934,1.04075,1.07481,1.08721,1.23393,1.0068300000000001,6.6,0.0026125307208026125,0.7881641585025082,0.0009534390465609535
33,2016,Alabama,1.45,0.4069522675,0.9057999999999999,0.9591500000000001,0.60512,0.9475,1.00623,5.90833333333333,0.0008446987193290737,0.8364031655962904,0.0009905844139833288
34,2016,Arkansas,1.36,0.55666830125,0.89275,0.94797,0.5931000000000001,0.8370000000000001,0.99587,3.98333333333333,0.0008232460897481963,0.827411120005749,0.0009830153268166647
35,2016,California,1.95,2.324667425,1.09866,1.04409,1.6008099999999998,1.29464,1.0175,5.51666666666667,0.0030177383509327627,0.8390789785514314,0.0009997653591060616
36,2016,Colorado,1.78,-0.3324851425,1.0271299999999999,0.99885,1.2618099999999999,0.8932800000000001,0.9845900000000001,3.13333333333333,0.0019030117009064468,0.838224343975047,0.000992452168567514
37,2016,Connecticut,1.45,1.1330254655,1.07521,1.03625,1.2708599999999999,1.4276499999999999,1.04132,4.86666666666667,0.0010899958936597548,0.8551230086344882,0.000996416030928843
38,2016,Florida,1.78,0.956650345,1.01055,0.97417,1.09395,0.89914,1.01359,4.91666666666667,0.0016269265728609218,0.8594184960399689,0.0009948011941686616
39,2016,Georgia,1.45,1.1512215375,0.94932,0.97028,0.8122799999999999,0.98095,0.98253,5.46666666666667,0.001252274592028553,0.8268856729271019,0.0009962708234668245
40,2016,Illinois,1.28,0.7290312875,0.99535,0.98261,1.01387,0.89691,1.0025,5.88333333333333,0.0009039356609949578,0.8354789521428072,0.0009811484568866755
41,2016,Indiana,1.28,0.304832025,0.91423,0.9702,0.7261,0.8371999999999999,0.94951,4.36666666666667,0.0008734692819925826,0.8316750272450707,0.000978171101755405
42,2016,Kansas,1.175,0.92881699225,0.92132,0.9652299999999999,0.73442,0.9272100000000001,0.95703,4.01666666666667,0.0007741221437725049,0.8147441603555401,0.0009814701592219918
43,2016,Louisiana,1.36,2.613968575,0.9358,0.95985,0.7291500000000001,0.78566,1.01132,6.06666666666667,0.0008531734249081354,0.8189302820171805,0.000976855801728819
44,2016,Massachusetts,1.36,0.5042726475,1.08185,1.0383799999999999,1.3053899999999998,1.33164,1.04933,4.04166666666667,0.0028720075930678103,0.8606185772372014,0.0009923424848548763
45,2016,Maryland,1.95,2.4761407575,1.07262,1.02526,1.28755,1.14101,1.03856,4.29166666666667,0.001280003675703103,0.8399500983350463,0.0009871793207074262
46,2016,Michigan,1.28,0.6936272125,0.93631,0.9777899999999999,0.82393,1.00027,0.94528,5.00833333333333,0.0009358941631889599,0.8465916163131295,0.0009920518314180957
47,2016,Minnesota,1.36,2.0953211,0.97273,0.9860800000000001,0.9528700000000001,0.90179,0.9740300000000001,3.875,0.0013286012133146075,0.8381271084599012,0.0009827413960357334
48,2016,Missouri,1.36,1.6508968775,0.91704,0.9636,0.7232500000000001,0.8524200000000001,0.95659,4.55,0.0010168460894929626,0.834005211295167,0.0009649695373005544
49,2016,Mississippi,1.45,0.067590745,0.88469,0.9424800000000001,0.59116,0.85788,0.9849,5.96666666666667,0.00058115525505794,0.818623718691431,0.000984085106809849
50,2016,North Carolina,1.66,-0.04714264025,0.93771,0.9572499999999999,0.7466200000000001,0.88402,1.00743,5.1,0.0009406796156823366,0.8353546939804574,0.0009899818949434362
51,2016,New Jersey,1.66,1.763839175,1.09111,1.03586,1.45622,1.1201,1.0392000000000001,4.94166666666667,0.0010024134554876586,0.8545906591970054,0.0009957645073287186
52,2016,New York,0.7550000000000001,0.20858390925,1.10138,1.08032,1.33735,1.24485,1.05463,4.875,0.004397549427488992,0.8557472704632944,0.0009910171375177852
53,2016,Ohio,1.28,0.02834005,0.92408,0.96219,0.75119,0.88452,0.9588899999999999,5.075,0.0008938098257225478,0.8385253168798099,0.0009828128033704294
54,2016,Oklahoma,1.28,0.85352432,0.9148000000000001,0.9559799999999999,0.66083,0.84914,1.00152,4.65833333333333,0.0010455322018572135,0.8156676068055567,0.000995635851342479
55,2016,Oregon,1.78,1.745491825,0.99595,1.00447,1.0648600000000001,0.9598399999999999,0.97104,4.75,0.003234088336687212,0.8554957636569873,0.001007507199010278
56,2016,Pennsylvania,1.36,0.94977181,0.97815,1.0042499999999999,0.8787,1.05311,0.9883799999999999,5.34166666666667,0.0011994399954709195,0.8487146388449344,0.0009797889786329372
57,2016,South Carolina,1.78,0.1646007375,0.93609,0.9578,0.73919,0.96899,1.00719,4.91666666666667,0.0010177248540256952,0.8393477695384132,0.0009868969184355287
58,2016,Tennessee,1.45,1.2491448025,0.93781,0.958,0.74562,0.83394,1.00827,4.75833333333333,0.0013198969160358228,0.8400466557023561,0.0010001087009306633
59,2016,Texas,1.175,1.03430733,0.98024,0.9829000000000001,0.95552,0.91925,0.9898600000000001,4.65,0.0008283279711617771,0.8132313517659056,0.0009908983514546647
60,2016,Utah,1.66,1.62299672,0.9708199999999999,0.95505,0.98991,0.90664,0.98095,3.35,0.0009220689163571478,0.7979217151335916,0.0010107609745746149
61,2016,Virginia,1.95,1.04989621,1.0280500000000001,0.99209,1.1176300000000001,0.94104,1.02941,4.0,0.0007446257869327203,0.8307909177988015,0.0009697479736330242
62,2016,Washington,1.78,-0.0155128325,1.05555,1.0267,1.23094,0.93601,1.0308199999999998,5.225,0.002853028940839547,0.8404587366973605,0.0009984984851288932
63,2016,Wisconsin,1.28,-0.115901989,0.93234,0.97453,0.79262,0.96677,0.95108,3.90833333333333,0.0009843866068011851,0.8445199015786549,0.0009980658578015885
64,2015,Alaska,1.55,0.947955285,1.03331,1.04554,1.14547,1.1697,0.99799,6.275,0.0026488631285294475,0.7899706133282776,0.0009520198258467289
65,2015,Alabama,1.45,-0.44837538647315,0.8970600000000001,0.9507800000000001,0.59246,0.9468300000000001,1.0007599999999999,6.125,0.0008177468787095995,0.8363993348442769,0.0009928312230177002
66,2015,Arkansas,1.28,0.77006256,0.8898,0.93843,0.59372,0.84455,0.99571,4.95,0.0008591376674143849,0.8265270165236337,0.000990357522085879
67,2015,California,1.95,1.2745543525,1.10644,1.05568,1.5804099999999999,1.29314,1.02667,6.225,0.0029749413792245463,0.838554076393003,0.0010045163135711285
68,2015,Colorado,1.78,-1.0597147475,1.03084,0.9989100000000001,1.23872,0.8916,0.99791,3.74166666666667,0.001824789414938009,0.8377504983198664,0.0009937062824237927
69,2015,Connecticut,1.45,-2.52595285,1.07612,1.0322,1.3241100000000001,1.39107,1.0343200000000001,5.61666666666667,0.0011277500925858583,0.8514084057648734,0.0009953850582447952
70,2015,Florida,1.78,0.528121952,1.01256,0.9729099999999999,1.09262,0.9239400000000001,1.01824,5.525,0.00177554789624529,0.8608736556221488,0.0009926252445025896
71,2015,Georgia,1.55,0.8556823,0.94667,0.9683499999999999,0.8045399999999999,0.98423,0.98054,6.075,0.0013541708708320335,0.8259534948852308,0.0009918147784919171
72,2015,Illinois,1.28,0.3199479775,0.98932,0.98658,1.03287,0.89377,0.98423,5.99166666666667,0.0010246831449070867,0.8336171035068395,0.0009860349303651712
73,2015,Indiana,1.28,0.163273755,0.91483,0.97712,0.73773,0.8521599999999999,0.9409000000000001,4.78333333333333,0.0008867959516244716,0.8310863197468873,0.0009834465764049659
74,2015,Kansas,1.175,-2.7657499,0.92873,0.97466,0.75063,0.9046299999999999,0.96005,4.15,0.0008891280052303264,0.8136758056520095,0.0009787966332693973
75,2015,Louisiana,1.175,2.87778935,0.9281,0.95317,0.71513,0.79067,1.00475,6.29166666666667,0.0008744379149080415,0.8196993013496042,0.0009854300344675528
76,2015,Massachusetts,1.36,-1.4383830025,1.04948,1.0220799999999999,1.3000399999999999,1.1774,1.00763,4.79166666666667,0.003109238653595948,0.8585433963507675,0.0009969865320756915
77,2015,Michigan,1.28,1.20414192,0.9372499999999999,0.9781799999999999,0.80739,0.99438,0.95238,5.425,0.001058535205103275,0.8455108333267066,0.0009916973032215164
78,2015,Minnesota,1.36,-2.10807144,0.9771299999999999,1.00308,0.97248,0.8607899999999999,0.96935,3.79166666666667,0.0013760024157540424,0.8370387173454714,0.000995258572115765
79,2015,Missouri,1.28,0.5923042175,0.9229600000000001,0.97451,0.73226,0.87952,0.9577100000000001,5.10833333333333,0.0010669237027750057,0.8334331619704411,0.0009786992188676618
80,2015,Mississippi,1.45,1.308497895,0.8823300000000001,0.93308,0.58588,0.90075,0.98795,6.48333333333333,0.0006631594682818819,0.8178394913302685,0.0009855425885157366
81,2015,North Carolina,1.66,-0.1397604275,0.93552,0.94818,0.75762,0.9096,1.00337,5.65833333333333,0.0010645380024624353,0.8339152342810527,0.0009850339008278988
82,2015,New Jersey,1.66,1.2673756405,1.0898999999999999,1.0388,1.45267,1.07424,1.0383799999999999,5.71666666666667,0.0011384041508348296,0.8513073722773223,0.0010074053764963396
83,2015,New York,0.7550000000000001,-0.22661344,1.09666,1.08195,1.3432499999999998,1.23181,1.04471,5.23333333333333,0.004489421523919765,0.8528191099896064,0.0009996275687821346
84,2015,Ohio,1.175,0.188782963,0.92269,0.96734,0.7557699999999999,0.91321,0.94825,4.95,0.0009621146905758448,0.8376561812341173,0.0009843133661409109
85,2015,Oklahoma,1.175,0.576195825,0.91327,0.9479500000000001,0.66381,0.85209,0.99909,4.29166666666667,0.0009658566972457357,0.8163291921939754,0.000993985962984955
86,2015,Oregon,1.78,1.3680601,1.0114400000000001,0.99279,1.05383,0.9940000000000001,1.01171,5.46666666666667,0.0032912434410291096,0.8583053256628896,0.0010026024364060398
87,2015,Pennsylvania,1.28,0.8758122325,0.98205,1.00579,0.88932,1.0363,0.99245,5.39166666666667,0.0012057228559110757,0.847946705814413,0.0009820296394684592
88,2015,South Carolina,1.78,-1.6902393875,0.93289,0.94989,0.74555,0.97761,1.00187,5.9,0.0010935444115060316,0.8378702967275775,0.0009783484742461508
89,2015,Tennessee,1.36,1.7176317,0.92777,0.9490999999999999,0.72763,0.8384,1.0014,5.56666666666667,0.0013832464489396627,0.8388357925897534,0.001001462544694341
90,2015,Texas,0.7550000000000001,-0.5530768125,0.9822299999999999,0.96965,0.9395600000000001,0.9105800000000001,1.0105,4.48333333333333,0.0008620045971879603,0.8126016276589382,0.0009975051086641656
91,2015,Utah,1.66,2.352693025,0.9765600000000001,0.97299,0.9361700000000001,0.92683,0.9970300000000001,3.50833333333333,0.0010138670195259057,0.7966993852446654,0.0010068286038531638
92,2015,Virginia,1.95,-0.771913725,1.0359099999999999,0.9859399999999999,1.14867,0.94536,1.04139,4.36666666666667,0.0008367092717928346,0.8300219317980955,0.000981917351385506
93,2015,Washington,1.78,0.6916146575,1.04344,1.03623,1.19583,0.95313,1.01112,5.43333333333333,0.0027093933869259037,0.8412032335247632,0.0010035875499334686
94,2015,Wisconsin,1.175,-0.0586104475,0.93314,0.98512,0.81187,0.9671599999999999,0.9383499999999999,4.425,0.0010510284096952817,0.843194439214656,0.0009953275479630402
95,2014,Alaska,1.55,2.19193601,1.0241200000000001,0.99985,1.16651,1.12926,1.00159,6.74166666666667,0.00242037784485975,0.7883933113997897,0.000941559542787369
96,2014,Alabama,1.55,1.221951255,0.90137,0.96138,0.5991299999999999,0.94269,0.99941,6.73333333333333,0.00094162833366056,0.836033830903701,0.0009837445757273774
97,2014,Arkansas,1.28,2.4535625475,0.89357,0.94652,0.60243,0.81277,0.99858,5.9,0.0009889654229258758,0.8254294134350414,0.0009738075741412489
98,2014,California,1.95,1.67846475,1.09887,1.04342,1.57934,1.2827600000000001,1.01832,7.56666666666667,0.002953141426479887,0.839129647397215,0.0010021586190850289
99,2014,Colorado,1.78,3.547834525,1.03076,1.0026300000000001,1.20755,0.96816,0.99995,4.98333333333333,0.0018734690956999326,0.8362997528134264,0.0010043647645076622
100,2014,Connecticut,1.45,4.4709617,1.0701,1.03441,1.27604,1.35631,1.03179,6.61666666666667,0.0012375903753848003,0.8500554968897546,0.0009948001736520067
101,2014,Florida,1.95,2.056063125,1.00856,0.98218,1.08211,0.9531499999999999,1.00498,6.43333333333333,0.002092386979270551,0.8606432092870512,0.0009917456940406611
102,2014,Georgia,1.55,1.687292575,0.94903,0.97108,0.7943000000000001,0.96783,0.9904000000000001,7.14166666666667,0.0016404195565892618,0.8241322487360995,0.000987766705946975
103,2014,Illinois,1.36,1.7692345825,0.9968600000000001,1.00542,1.0282200000000001,0.8840699999999999,0.98968,7.16666666666667,0.0010172220733852735,0.8333564090966522,0.0009910678169779462
104,2014,Indiana,1.28,1.943956425,0.92696,0.98316,0.75103,0.84447,0.9587699999999999,5.95,0.0009052429958130805,0.8297653478560325,0.0009808946881444702
105,2014,Kansas,1.175,0.1772407075,0.93188,0.97044,0.74101,0.8764799999999999,0.9758,4.50833333333333,0.000959039733467592,0.8139507715910583,0.0009824729716550861
106,2014,Louisiana,1.28,2.51315995,0.9337300000000001,0.9633799999999999,0.73137,0.80699,1.0012999999999999,6.25,0.00099140367348854,0.819932379640021,0.0009793501333853357
107,2014,Massachusetts,1.36,1.811260525,1.04535,1.04097,1.2989199999999999,1.09978,0.9929000000000001,5.74166666666667,0.003139309230754676,0.8568015558036348,0.0009834639691204436
108,2014,Michigan,1.28,2.73202765,0.95485,0.9862000000000001,0.8334,0.9934999999999999,0.97439,7.23333333333333,0.0012310671944001797,0.8440120970198146,0.0009960699888935125
109,2014,Minnesota,1.45,1.2051710475,0.9833799999999999,1.01122,0.9304600000000001,0.8717,0.98899,4.26666666666667,0.0015363129772322341,0.8362760228255358,0.000993459161712667
110,2014,Missouri,1.36,1.4348922925,0.9337300000000001,0.97693,0.7334099999999999,0.83074,0.9827800000000001,6.15,0.0012018227039195396,0.8327520617646428,0.000981989163460761
111,2014,Mississippi,1.45,2.89715915,0.8892,0.9404300000000001,0.5913,0.8863,0.99553,7.59166666666667,0.0007440108132245416,0.8159826624757845,0.000989674760987362
112,2014,North Carolina,1.66,0.4780494525,0.9378799999999999,0.9559799999999999,0.76334,0.90376,1.00167,6.10833333333333,0.0011563508983078394,0.8320689885929722,0.0009884983790860592
113,2014,New Jersey,1.66,1.3209415725,1.09154,1.02029,1.4753399999999999,1.11182,1.04614,6.73333333333333,0.0013161875962598214,0.8500188953158901,0.0010079757291894683
114,2014,New York,0.7550000000000001,1.6993016075,1.08954,1.07786,1.3579400000000001,1.3039699999999999,1.02851,6.29166666666667,0.004100556284548993,0.8521687638153359,0.0010003342418939472
115,2014,Ohio,1.28,2.328600875,0.9306399999999999,0.9728100000000001,0.75488,0.91863,0.9620000000000001,5.8,0.0010186469339399321,0.8374179010462434,0.0009916794561150824
116,2014,Oklahoma,1.175,3.44702805,0.91779,0.95844,0.6783,0.8386100000000001,0.99713,4.33333333333333,0.001080381017981345,0.8173952428691889,0.0009610261119146873
117,2014,Oregon,1.78,2.37930385,0.99747,0.99139,1.03018,0.9534600000000001,0.99362,6.64166666666667,0.0030674978129830006,0.8555877811505235,0.0009973654924652882
118,2014,Pennsylvania,1.28,0.91840551,0.9725,0.98438,0.88693,1.02342,0.9873099999999999,5.93333333333333,0.0011986030446846845,0.8472817280771259,0.000986523865122332
119,2014,South Carolina,1.78,0.057503305,0.9319799999999999,0.96045,0.73409,0.97358,0.9975,6.275,0.001047679463535078,0.8369050840111725,0.000986977449927054
120,2014,Tennessee,1.36,2.16861885,0.92747,0.95977,0.71925,0.8416,0.99803,6.6,0.0014385868569543488,0.8378780607024062,0.0009925714522331865
121,2014,Texas,0.7550000000000001,2.103035325,0.9836400000000001,0.97244,0.9356699999999999,0.9486199999999999,1.01068,5.19166666666667,0.001056814997330425,0.8130056078138219,0.0009895007590375762
122,2014,Utah,1.78,2.818721825,0.97934,0.96789,0.9498000000000001,0.9098,1.00465,3.63333333333333,0.0010485558618901164,0.791306073149789,0.0009964854149997601
123,2014,Virginia,1.95,1.2325739875,1.03455,0.98964,1.1523,0.9290999999999999,1.03599,5.11666666666667,0.0008442137087318395,0.8297187277146221,0.0009929733038459827
124,2014,Washington,1.95,1.30622515,1.03861,1.0226300000000001,1.17884,0.9040699999999999,1.01712,5.925,0.002613095146163722,0.8400755164943661,0.0010030419986819753
125,2014,Wisconsin,1.28,1.66691285,0.9383199999999999,0.96929,0.8062999999999999,0.95922,0.9615600000000001,5.35,0.0010524579455708032,0.8417012865364122,0.000998053430795632
126,2013,Alaska,1.55,3.93407255,1.0207899999999999,1.0019799999999999,1.1482599999999998,1.18266,0.9956900000000001,6.99166666666667,0.0026381933391718838,0.7848598070024647,0.0009435676074324928
127,2013,Alabama,1.55,1.36977374,0.9027299999999999,0.96143,0.61411,0.93464,0.9987999999999999,7.325,0.000970488779460823,0.8348896200957615,0.0009949114017633134
128,2013,Arkansas,1.28,-0.352084025,0.89445,0.95308,0.59939,0.8146599999999999,0.9970699999999999,7.04166666666667,0.0012876381669193865,0.8239968869692166,0.0009633641269816606
129,2013,California,1.95,1.33448585,1.0963800000000001,1.04288,1.55713,1.21443,1.01748,9.03333333333333,0.003099093401727119,0.8357553431076384,0.0009988558512719584
130,2013,Colorado,1.95,2.80145155,1.03118,1.0108199999999998,1.18017,0.83487,1.01023,6.75,0.001850582096671191,0.8315124116495983,0.0010061140925412472
131,2013,Connecticut,1.55,1.3222419875,1.07703,1.04285,1.29212,1.3415000000000001,1.03601,7.95,0.001237001472832689,0.8482937834001522,0.0010114600622060453
132,2013,Florida,1.95,1.385033075,1.00718,0.9853799999999999,1.07433,0.93628,1.00268,7.53333333333333,0.0024479740306688766,0.8571110367099949,0.0009953109906985988
133,2013,Georgia,1.66,0.6193003125,0.9478700000000001,0.9777899999999999,0.7938200000000001,0.97681,0.98426,8.14166666666667,0.0017012524168991674,0.8207125953026146,0.0009872095811456604
134,2013,Illinois,1.45,1.3600147775,1.00238,0.99925,1.0305,0.81253,1.00779,9.075,0.0010410383925653808,0.8317505931010909,0.0009809412041677516
135,2013,Indiana,1.28,1.788580425,0.92926,0.97222,0.75787,0.8613500000000001,0.9681399999999999,7.5,0.0009277726835170437,0.8287760203635146,0.0009979339707712033
136,2013,Kansas,1.175,2.543404225,0.9262999999999999,0.9629099999999999,0.75,0.895,0.96539,5.3,0.0009304475753427592,0.8120869044254477,0.0009535964752863035
137,2013,Louisiana,1.28,1.311763075,0.92889,0.9614400000000001,0.72153,0.79975,1.00095,6.41666666666667,0.0011296919179254827,0.8185333460151664,0.00098010393338579
138,2013,Massachusetts,1.36,1.51111295,1.03316,1.0092,1.29124,1.15453,0.98725,6.64166666666667,0.002833738238176972,0.8548732583805176,0.0010029548076158446
